RiskScore,CreditScore,AnnualIncome,income_band,LoanAmount,loan_amount_band,LoanDuration,loan_duration_band,DebtToIncomeRatio,TotalDebtToIncomeRatio,payment_to_income_ratio,risk_band,LoanApproved,pred_approval_prob,prob_band,high_conf_under_approved,high_conf_over_approved,exception_type
61.0,591,33233,30k-60k,25782,20k-50k,36,13-36m,0.5263118721562171,0.3903306231940527,0.3466391117445898,Medium,0,1.5689623041270472e-08,low_conf_reject,0,0,none
54.0,590,45203,30k-60k,17824,5k-20k,72,60m+,0.1282556007369108,0.3339548413073748,0.11653564346652355,Medium,0,2.3678329650224276e-07,low_conf_reject,0,0,none
66.0,565,46435,30k-60k,32396,20k-50k,84,60m+,0.5652724786726986,0.3081793406195158,0.20480903804602607,Medium,0,3.6085478718812165e-09,low_conf_reject,0,0,none
61.0,516,90098,60k-100k,9998,5k-20k,36,13-36m,0.0882237904686098,0.1566521277914159,0.05209930752903496,Medium,0,0.00037657960738150716,low_conf_reject,0,0,none
56.0,506,41626,30k-60k,24273,20k-50k,24,13-36m,0.2625672936724679,0.452694192801267,0.3693808790070034,Medium,0,3.633372386815308e-07,low_conf_reject,0,0,none
36.8,564,70878,60k-100k,29135,20k-50k,24,13-36m,0.0878261223468187,0.3035682508343852,0.26022617007589943,Low,1,0.9987843204046203,low_conf_approve,0,0,none
51.0,410,33016,30k-60k,19364,5k-20k,24,13-36m,0.0502494843332318,0.5450516190461944,0.397123341847262,Medium,0,1.4660364841496763e-05,low_conf_reject,0,0,none
59.0,611,82840,60k-100k,22597,20k-50k,60,37-60m,0.4858216000383585,0.1607804525180776,0.09313197352242328,Medium,0,0.02951781003384723,low_conf_reject,0,0,none
52.0,591,96144,60k-100k,17918,5k-20k,72,60m+,0.3725922594664552,0.0953750528893778,0.062424478750585995,Medium,0,0.005285366095711106,low_conf_reject,0,0,none
55.0,560,36300,30k-60k,12659,5k-20k,48,37-60m,0.2497050220638271,0.2848123493372993,0.13373796917200992,Medium,0,4.108059787315285e-06,low_conf_reject,0,0,none
62.0,597,54897,30k-60k,11199,5k-20k,48,37-60m,0.2717811145846628,0.1328158757090863,0.07685653366853752,Medium,0,3.824143206821552e-07,low_conf_reject,0,0,none
62.0,595,27717,<30k,21716,20k-50k,36,13-36m,0.0425519050226453,0.6597250938040642,0.3657538847987605,Medium,0,1.4038831871842843e-11,low_conf_reject,0,0,none
54.0,574,57146,30k-60k,26587,20k-50k,60,37-60m,0.2937061858426894,0.259184937375653,0.15356074670613998,Medium,0,5.183555850048217e-06,low_conf_reject,0,0,none
59.0,590,15000,<30k,20174,20k-50k,108,60m+,0.309862830761982,0.5949340662309629,0.35253406623096323,Medium,0,6.289380992803707e-11,low_conf_reject,0,0,none
52.0,652,20023,<30k,15475,5k-20k,36,13-36m,0.4879335433178924,0.5909142854849058,0.32182373961265887,Medium,0,0.00010200361377229637,low_conf_reject,0,0,none
68.0,508,54789,30k-60k,16251,5k-20k,36,13-36m,0.408904186935512,0.299941458308755,0.1431216587139458,Medium,0,1.3214376883756897e-06,low_conf_reject,0,0,none
56.0,442,15000,<30k,32079,20k-50k,12,<=12m,0.2248646119258352,2.6802219275113166,2.48582192751132,Medium,0,8.655259623849203e-20,low_conf_reject,0,0,none
65.0,492,35711,30k-60k,30822,20k-50k,60,37-60m,0.6124167658953815,0.4706455987391748,0.3325368927382225,Medium,0,3.0040205504449207e-08,low_conf_reject,0,0,none
38.400000000000006,602,121974,100k+,32221,20k-50k,60,37-60m,0.6073985108790113,0.1452975771040866,0.09217150105509263,Low,1,0.9999995542059872,low_conf_approve,0,0,none
47.0,502,70157,60k-100k,41273,20k-50k,60,37-60m,0.2550526494918592,0.2604372517409496,0.21186048819632822,Medium,0,0.012069754821530158,low_conf_reject,0,0,none
40.0,583,137895,100k+,28529,20k-50k,84,60m+,0.2227766491205051,0.1300600763674709,0.062182343309709655,Medium,1,0.9969198338199604,low_conf_approve,0,0,none
54.0,591,46019,30k-60k,26079,20k-50k,72,60m+,0.3893830882336495,0.2290370702651536,0.18522907791416815,Medium,0,1.3142837573200092e-05,low_conf_reject,0,0,none
57.0,626,47327,30k-60k,23677,20k-50k,24,13-36m,0.1435268331665224,0.3817550013935512,0.31228091683294024,Medium,0,2.752590607740236e-07,low_conf_reject,0,0,none
49.0,616,43340,30k-60k,43700,20k-50k,48,37-60m,0.2178655949076205,0.6673687888304556,0.3921495917838468,Medium,0,6.15451583690877e-07,low_conf_reject,0,0,none
65.0,590,24872,<30k,30701,20k-50k,60,37-60m,0.0525922496525955,0.5910327815621363,0.41251878992495383,Medium,0,1.7246341681655147e-11,low_conf_reject,0,0,none
48.0,480,37239,30k-60k,34803,20k-50k,60,37-60m,0.1176469356892004,0.5013070816280791,0.34920847532823335,Medium,0,2.799220847295419e-05,low_conf_reject,0,0,none
53.0,643,28953,<30k,35560,20k-50k,60,37-60m,0.4101108271944731,0.5252779817187131,0.38974798482719925,Medium,0,4.0099311448386637e-07,low_conf_reject,0,0,none
63.0,635,98086,60k-100k,21577,20k-50k,24,13-36m,0.3171170063462178,0.1823728853570958,0.1342926292553078,Medium,0,5.144501254693923e-05,low_conf_reject,0,0,none
43.2,473,66754,60k-100k,14864,5k-20k,72,60m+,0.3089450763227593,0.1159570675906317,0.07137546948415131,Medium,1,0.9972456126578967,low_conf_approve,0,0,none
52.0,580,20735,<30k,25882,20k-50k,48,37-60m,0.4634522258036868,0.8981189696207775,0.4524956274457111,Medium,0,1.5360922546112034e-06,low_conf_reject,0,0,none
52.0,586,31501,30k-60k,27559,20k-50k,24,13-36m,0.1068757118657999,0.7283352419978432,0.5306272327282969,Medium,0,1.6330850571535595e-08,low_conf_reject,0,0,none
53.0,584,55999,30k-60k,71488,50k+,36,13-36m,0.1054865530759423,0.694545884735993,0.5784009535765081,Medium,0,1.5276895098770606e-10,low_conf_reject,0,0,none
56.0,605,58984,30k-60k,34027,20k-50k,12,<=12m,0.5585908209147314,0.7232870824409242,0.6382470715905243,Medium,0,3.365339997438376e-07,low_conf_reject,0,0,none
58.0,604,28637,<30k,27418,20k-50k,84,60m+,0.1823488801015038,0.4828450777665733,0.28212572867274355,Medium,0,1.8751479689330968e-06,low_conf_reject,0,0,none
52.0,667,62248,60k-100k,37872,20k-50k,36,13-36m,0.607018619344054,0.4296632272532028,0.2715858593056375,Medium,0,0.0005489533338464495,low_conf_reject,0,0,none
52.0,572,57948,30k-60k,9494,5k-20k,96,60m+,0.1396583169996868,0.206002557887431,0.047170501561069375,Medium,0,0.0014290797767837191,low_conf_reject,0,0,none
57.0,566,88800,60k-100k,21263,20k-50k,96,60m+,0.4222429752794142,0.1445736191204007,0.073897943444725,Medium,0,6.804223173694723e-06,low_conf_reject,0,0,none
66.0,523,109295,100k+,14527,5k-20k,96,60m+,0.557706902735545,0.1065243476144004,0.04339245686002006,Medium,0,1.9391212867104816e-06,low_conf_reject,0,0,none
59.0,522,49473,30k-60k,21731,20k-50k,120,60m+,0.45584530337847,0.4468470465387325,0.1696049144666931,Medium,0,2.1085035770139817e-08,low_conf_reject,0,0,none
64.0,496,21741,<30k,30145,20k-50k,108,60m+,0.5105144838817928,0.9136508401379708,0.4731927195363428,Medium,0,6.676246245334062e-13,low_conf_reject,0,0,none
50.0,621,28194,<30k,11165,5k-20k,12,<=12m,0.1829050436692367,0.5791912492084114,0.43235149606944456,Medium,0,3.495992713570589e-05,low_conf_reject,0,0,none
41.6,482,77021,60k-100k,24064,20k-50k,48,37-60m,0.2250362262282713,0.1757516364808765,0.12075364891904286,Medium,1,0.9950592258053043,low_conf_approve,0,0,none
38.400000000000006,614,121455,100k+,19627,5k-20k,60,37-60m,0.23720982717446,0.0903986852865382,0.05048266700816362,Low,1,0.9999498976365742,low_conf_approve,0,0,none
43.2,573,46575,30k-60k,15903,5k-20k,60,37-60m,0.2244642814300083,0.2870828904282989,0.11213925113683348,Medium,1,0.6288672303309206,uncertain,0,0,none
52.0,567,57717,30k-60k,36996,20k-50k,96,60m+,0.2266367965351226,0.2430949896528385,0.1983941216243547,Medium,0,1.9221584712611375e-06,low_conf_reject,0,0,none
52.0,552,49189,30k-60k,43385,20k-50k,60,37-60m,0.4600534570564547,0.4941394239063616,0.3509366753243612,Medium,0,1.4717959192974158e-05,low_conf_reject,0,0,none
45.0,618,44515,30k-60k,40799,20k-50k,60,37-60m,0.3857317382732884,0.3976602767472005,0.3060057782635444,Medium,0,0.01451925733493101,low_conf_reject,0,0,none
58.0,580,18884,<30k,44915,20k-50k,24,13-36m,0.3313782206704662,1.6463991934947584,1.4303432731388985,Medium,0,7.21527860392445e-16,low_conf_reject,0,0,none
62.0,619,53007,30k-60k,27680,20k-50k,48,37-60m,0.198800370878719,0.3066193167839043,0.19116286763567852,Medium,0,3.8959616667829796e-07,low_conf_reject,0,0,none
40.0,614,142179,100k+,20834,20k-50k,36,13-36m,0.3036216531050951,0.1032027528840727,0.06336564613835081,Medium,1,0.9999397500659198,low_conf_approve,0,0,none
40.8,500,55400,30k-60k,8971,5k-20k,36,13-36m,0.2144225622758582,0.181968866829254,0.07799774769568006,Medium,1,0.999597630307805,low_conf_approve,0,0,none
41.6,613,46103,30k-60k,25040,20k-50k,36,13-36m,0.3146083852473235,0.3426110864014796,0.2356332324657271,Medium,1,0.9151551375657926,low_conf_approve,0,0,none
55.0,522,33842,30k-60k,14886,5k-20k,12,<=12m,0.2376955848786632,0.6649352139314165,0.49544168518016074,Medium,0,3.0770727611580366e-07,low_conf_reject,0,0,none
42.400000000000006,623,68144,60k-100k,20891,20k-50k,36,13-36m,0.4937637049073812,0.2097026685847864,0.13380457043968197,Medium,1,0.999096283422437,low_conf_approve,0,0,none
43.2,498,99785,60k-100k,16106,5k-20k,60,37-60m,0.2634816125937139,0.096817587297795,0.053404248619637024,Medium,1,0.9967054289173889,low_conf_approve,0,0,none
52.0,467,41550,30k-60k,17006,5k-20k,12,<=12m,0.2705675677198467,0.5507232890456958,0.467835202403096,Medium,0,0.00015500796612712047,low_conf_reject,0,0,none
58.0,598,15341,<30k,24969,20k-50k,72,60m+,0.3103617338304104,0.7446562087902557,0.5553595527704394,Medium,0,4.535629901205514e-11,low_conf_reject,0,0,none
45.6,513,144087,100k+,22591,20k-50k,48,37-60m,0.5927879722384545,0.0998617393879028,0.06263423100754935,Medium,1,0.9998899649321017,low_conf_approve,0,0,none
52.0,600,105861,100k+,15107,5k-20k,48,37-60m,0.4286509603427947,0.1140529900850449,0.052840645595572874,Medium,1,0.998841185802012,low_conf_approve,0,0,none
58.0,542,50292,30k-60k,19247,5k-20k,72,60m+,0.2630529124773042,0.1773134545552523,0.1269674750754147,Medium,0,1.650433210462127e-07,low_conf_reject,0,0,none
54.0,432,32224,30k-60k,29521,20k-50k,48,37-60m,0.3065838316303536,0.5296707948326034,0.42502829234998146,Medium,0,1.8721833538590027e-06,low_conf_reject,0,0,none
58.0,499,33945,30k-60k,30835,20k-50k,60,37-60m,0.6339546788502759,0.5592178593231909,0.3616040723147963,Medium,0,9.213109468171587e-07,low_conf_reject,0,0,none
58.0,597,69891,60k-100k,25762,20k-50k,48,37-60m,0.5441353991934547,0.1909919899988146,0.15081514319450504,Medium,0,1.0452613143805247e-05,low_conf_reject,0,0,none
52.0,525,15074,<30k,25436,20k-50k,48,37-60m,0.1553432312307462,1.085527466944736,0.7201300939846721,Medium,0,8.820420946569677e-10,low_conf_reject,0,0,none
55.0,546,57594,30k-60k,30566,20k-50k,96,60m+,0.4507265341801645,0.2961464348856566,0.18946865595035087,Medium,0,5.347306661308964e-06,low_conf_reject,0,0,none
50.0,598,53221,30k-60k,39634,20k-50k,60,37-60m,0.4147403731331716,0.3187081967174499,0.27113299144133635,Medium,0,0.00027893531242698593,low_conf_reject,0,0,none
43.2,592,55945,30k-60k,17414,5k-20k,36,13-36m,0.3939476017700478,0.2511538850755223,0.14004476004200725,Medium,1,0.9906238212516046,low_conf_approve,0,0,none
45.0,650,28563,<30k,16733,5k-20k,60,37-60m,0.1339435351975076,0.34134734823354,0.17833926084776136,Medium,0,0.0037797034454876304,low_conf_reject,0,0,none
52.0,638,19021,<30k,16759,5k-20k,36,13-36m,0.0615966414841707,0.5532139591614375,0.3689965152836184,Medium,0,4.639948700244518e-06,low_conf_reject,0,0,none
41.6,463,144497,100k+,15169,5k-20k,36,13-36m,0.3315527971902359,0.1371505817109752,0.05252598742874094,Medium,1,0.9999925973445443,low_conf_approve,0,0,none
49.0,578,66421,60k-100k,42165,20k-50k,36,13-36m,0.1361457182948686,0.3643027885598538,0.28968783244657564,Medium,0,2.974565327294768e-05,low_conf_reject,0,0,none
37.6,638,161954,100k+,19457,5k-20k,72,60m+,0.1909320882991224,0.0585705999133949,0.03708301701948677,Low,1,0.9999716558303857,low_conf_approve,0,0,none
61.0,560,79406,60k-100k,16189,5k-20k,60,37-60m,0.6249484103046088,0.1341626325997469,0.07326043377346175,Medium,0,1.3816104662039423e-05,low_conf_reject,0,0,none
54.0,591,64045,60k-100k,28100,20k-50k,12,<=12m,0.1612245414610351,0.7076970531552196,0.4892256658494197,Medium,0,2.699642947842316e-08,low_conf_reject,0,0,none
47.0,554,42635,30k-60k,25063,20k-50k,60,37-60m,0.3013894412362831,0.3504270107346611,0.2223632133850656,Medium,0,0.01034522208664323,low_conf_reject,0,0,none
48.0,572,87204,60k-100k,41767,20k-50k,48,37-60m,0.1533282187370263,0.4229704329795113,0.20155857113831155,Medium,0,0.00010672481631887489,low_conf_reject,0,0,none
54.0,504,74726,60k-100k,57207,50k+,48,37-60m,0.4355649942775549,0.4884753166499685,0.3471590411902893,Medium,0,3.795365394040032e-06,low_conf_reject,0,0,none
55.0,601,79160,60k-100k,26694,20k-50k,72,60m+,0.4589376230913568,0.1968517811743759,0.11878204898640227,Medium,0,4.666943471253077e-05,low_conf_reject,0,0,none
61.0,551,92456,60k-100k,45971,20k-50k,36,13-36m,0.2826589020049789,0.2812325141142061,0.23892049542423507,Medium,0,2.2324540600156947e-05,low_conf_reject,0,0,none
40.8,495,93615,60k-100k,13229,5k-20k,72,60m+,0.4460958381427319,0.1299782068785955,0.04550456483405133,Medium,1,0.9999898971676581,low_conf_approve,0,0,none
48.0,581,79129,60k-100k,52681,50k+,36,13-36m,0.0937648609524191,0.3612709618429645,0.3245713953123619,Medium,0,3.229294628254746e-05,low_conf_reject,0,0,none
51.0,581,38954,30k-60k,51949,50k+,72,60m+,0.0489361095567337,0.4534129630098412,0.40319989118153,Medium,0,9.811537653194933e-09,low_conf_reject,0,0,none
49.0,538,55989,30k-60k,18597,5k-20k,60,37-60m,0.0872449467589889,0.1751017045400486,0.11809050591174666,Medium,0,0.0006302837044191582,low_conf_reject,0,0,none
59.0,536,26410,<30k,25070,20k-50k,60,37-60m,0.3033941088921225,0.6326327802268304,0.32047829329006444,Medium,0,6.383721812839953e-10,low_conf_reject,0,0,none
46.0,640,48418,30k-60k,41633,20k-50k,48,37-60m,0.0849819989282402,0.4884740962721489,0.3134978477695254,Medium,0,1.1217199004516213e-05,low_conf_reject,0,0,none
49.0,567,55747,30k-60k,18389,5k-20k,48,37-60m,0.0899439004351439,0.2117402016603049,0.13037259443480412,Medium,0,0.0004308658554826629,low_conf_reject,0,0,none
53.0,537,50025,30k-60k,20289,20k-50k,12,<=12m,0.0473460775143183,0.5163003031260057,0.45848920867323295,Medium,0,2.334362891921303e-07,low_conf_reject,0,0,none
49.0,490,83007,60k-100k,52724,50k+,48,37-60m,0.12499820529499,0.342687315101513,0.2659227048879164,Medium,0,7.249090181553172e-05,low_conf_reject,0,0,none
62.0,643,49656,30k-60k,62062,50k+,48,37-60m,0.6531501362441133,0.6380410588185584,0.5029516436421436,Medium,0,2.515480389828224e-09,low_conf_reject,0,0,none
52.0,539,15000,<30k,21382,20k-50k,24,13-36m,0.0994471229914197,1.329187327403827,0.8795873274038241,Medium,0,8.547137800046959e-11,low_conf_reject,0,0,none
48.0,604,112509,100k+,13759,5k-20k,36,13-36m,0.2293168319576317,0.1144411492892036,0.056205808116497454,Medium,1,0.9998841554460995,low_conf_approve,0,0,none
55.0,541,38322,30k-60k,35043,20k-50k,96,60m+,0.2155496812768529,0.3898107587534176,0.3043246150239671,Medium,0,1.0182805516363029e-08,low_conf_reject,0,0,none
54.0,612,48026,30k-60k,28994,20k-50k,48,37-60m,0.3805910204887181,0.3266643885027794,0.233464871574449,Medium,0,4.5143552746591895e-06,low_conf_reject,0,0,none
58.0,526,28239,<30k,24857,20k-50k,36,13-36m,0.4103877262195698,0.6369816805441237,0.4406574480996324,Medium,0,3.263437328719134e-08,low_conf_reject,0,0,none
62.0,573,16492,<30k,34963,20k-50k,36,13-36m,0.326951957022522,1.474996255475792,1.0362380696887437,Medium,0,2.7297306417058445e-14,low_conf_reject,0,0,none
54.0,541,29592,<30k,15180,5k-20k,48,37-60m,0.2240387971118789,0.3010904787675129,0.19890069774561517,Medium,0,7.605041686053493e-06,low_conf_reject,0,0,none
55.0,589,63358,60k-100k,45795,20k-50k,24,13-36m,0.1533827808906859,0.5030114760522293,0.44997949903275236,Medium,0,2.63800114577883e-07,low_conf_reject,0,0,none
60.0,613,40873,30k-60k,8446,5k-20k,36,13-36m,0.1286078282614406,0.1487000846123632,0.09379831571847246,Medium,0,0.00011366356348463032,low_conf_reject,0,0,none
59.0,613,46830,30k-60k,9616,5k-20k,84,60m+,0.4263298404239486,0.227403537720721,0.056487458284462264,Medium,0,2.412267182795257e-05,low_conf_reject,0,0,none
46.0,624,18676,<30k,18605,5k-20k,108,60m+,0.1508859621154937,0.5438627795654956,0.3228304385931249,Medium,0,2.894595956567825e-05,low_conf_reject,0,0,none
40.8,628,128850,100k+,40127,20k-50k,36,13-36m,0.4385320531267404,0.1619626133157383,0.14342943520165216,Medium,1,0.9996166820466109,low_conf_approve,0,0,none
62.0,552,47767,30k-60k,22822,20k-50k,60,37-60m,0.5367302940406228,0.351110230192846,0.16571026787576518,Medium,0,2.2236935060931456e-08,low_conf_reject,0,0,none
35.2,576,259278,100k+,21480,20k-50k,36,13-36m,0.1120019563237064,0.0609536663758,0.038969541228274965,Low,1,0.9999999232758409,low_conf_approve,0,0,none
36.8,605,72486,60k-100k,16934,5k-20k,72,60m+,0.2264539262329328,0.1579472360989603,0.07517263134769804,Low,1,0.9999465667926675,low_conf_approve,0,0,none
43.2,607,124434,100k+,11046,5k-20k,120,60m+,0.321415751100267,0.0743739490076637,0.025094813080184193,Medium,1,0.9997521162818893,low_conf_approve,0,0,none
59.0,592,23257,<30k,23233,20k-50k,96,60m+,0.1686278583084878,0.7677229691831607,0.3208897576769475,Medium,0,1.6881270052606737e-10,low_conf_reject,0,0,none
52.0,580,18085,<30k,12013,5k-20k,24,13-36m,0.1445299467903705,0.5967626934508172,0.4103098319633969,Medium,0,1.1658298026973809e-06,low_conf_reject,0,0,none
52.0,401,34600,30k-60k,11150,5k-20k,48,37-60m,0.3972603518518894,0.349019600494886,0.14890399355846984,Medium,0,0.026223528573266434,low_conf_reject,0,0,none
41.6,577,61579,60k-100k,4326,<5k,24,13-36m,0.348927533760873,0.2304071679358241,0.04216117498368126,Medium,1,0.9999179881703555,low_conf_approve,0,0,none
54.0,587,74547,60k-100k,31639,20k-50k,48,37-60m,0.2440941967060224,0.2145255531325737,0.16719970500991266,Medium,0,3.6581917533465394e-06,low_conf_reject,0,0,none
56.0,570,55787,30k-60k,33711,20k-50k,60,37-60m,0.6787147502336167,0.2724269132920477,0.21628480133048056,Medium,0,0.000141659609097566,low_conf_reject,0,0,none
36.8,604,205632,100k+,16439,5k-20k,48,37-60m,0.2138219043696979,0.0492098483455702,0.03036064199636391,Low,1,0.9999995172613617,low_conf_approve,0,0,none
57.0,597,65151,60k-100k,11908,5k-20k,84,60m+,0.5015897910035101,0.0932772731266765,0.05551883503670101,Medium,0,7.164007357858577e-05,low_conf_reject,0,0,none
52.0,571,36973,30k-60k,27526,20k-50k,48,37-60m,0.0738705889881997,0.3612089455847818,0.2982440793310291,Medium,0,2.3260269574412804e-07,low_conf_reject,0,0,none
57.0,491,37868,30k-60k,36931,20k-50k,36,13-36m,0.4406783655641524,0.5512682990332096,0.4825031147087135,Medium,0,1.4467816000930584e-07,low_conf_reject,0,0,none
46.0,651,33925,30k-60k,34260,20k-50k,24,13-36m,0.2508978774387763,0.6963283642955053,0.6011772957619738,Medium,0,3.5478090753429465e-05,low_conf_reject,0,0,none
50.0,649,65310,60k-100k,21832,20k-50k,48,37-60m,0.0116580926438052,0.1969140023248035,0.1169874979610001,Medium,0,6.872434423006073e-06,low_conf_reject,0,0,none
41.6,565,109499,100k+,52772,50k+,60,37-60m,0.4389760852350901,0.1981755716282791,0.1692438005618769,Medium,1,0.9953787284509654,low_conf_approve,0,0,none
60.0,566,184385,100k+,66131,50k+,60,37-60m,0.4335504968898772,0.1630744646923511,0.1350895418407094,Medium,0,1.2272931864338773e-07,low_conf_reject,0,0,none
47.0,608,38684,30k-60k,26046,20k-50k,48,37-60m,0.1769495300555336,0.3958005731886787,0.2521753017586301,Medium,0,0.00032682797975773276,low_conf_reject,0,0,none
53.0,479,50209,30k-60k,26309,20k-50k,48,37-60m,0.3005146199975839,0.280960750332509,0.21714748976169507,Medium,0,0.00010047263574093004,low_conf_reject,0,0,none
53.0,587,33945,30k-60k,46418,20k-50k,24,13-36m,0.292631507340559,0.9249483391608866,0.8563668102170076,Medium,0,7.441613604924649e-10,low_conf_reject,0,0,none
48.0,536,77888,60k-100k,37704,20k-50k,60,37-60m,0.1535051149781715,0.2510425513817463,0.171543783920776,Medium,0,0.0007160058764236793,low_conf_reject,0,0,none
64.0,503,24877,<30k,38813,20k-50k,48,37-60m,0.3220135017880375,0.8264746102597931,0.7116697704479191,Medium,0,4.120739882157786e-14,low_conf_reject,0,0,none
40.8,596,32771,30k-60k,23313,20k-50k,36,13-36m,0.2383308148633894,0.3681768645310841,0.31691202671716323,Medium,1,0.9970057033247856,low_conf_approve,0,0,none
52.0,517,15000,<30k,18519,5k-20k,60,37-60m,0.1438468834859626,0.6120854996468885,0.43528549964688884,Medium,0,2.4667301670486774e-07,low_conf_reject,0,0,none
